data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6032424,562,NIR785,785,2019-02-11,2019,1,Strategic developments,Agreement,MJRN: Movement for Justice and the Rehabilitation of Niger,,3,Military Forces of Niger (2011-),,1,13,Western Africa,Niger,Agadez,Bilma,Kawar,Dirkou,18.9800,12.8500,1,PANAPRESS; Tadress24info; Actu (Niger),New media-National,"On February 11, between 140-160 rebels from the MJRN movement officially laid down arms and handed over of weapons and vehicles during a ceremony in Dirkou.",0,1571164381,NER
5144270,562,NIR784,784,2019-02-04,2019,2,Strategic developments,Agreement,MJRN: Movement for Justice and the Rehabilitation of Niger,,3,Military Forces of Niger (2011-),,1,13,Western Africa,Niger,Agadez,Bilma,Bilma,Tummo,22.6532,14.0908,1,Air Info,Subnational,"Around February 4, a fraction of the rebel group MJRN surrendered and handed over vehicles and weapons in Tummo (Toumo).",0,1556227456,NER
6355233,562,NIR783,783,2019-02-03,2019,1,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa),,2,Civilians (Niger),Women (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Diffa,Maniram,13.5569,12.9843,1,Facebook; Urgence Diffa,New media,"On February 3, presumed ISWAP militants abducted seven girls in the village of Maniram.",0,1574121955,NER
6132079,562,NIR844,844,2019-02-02,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Niger),,3,Civilians (Niger),Fulani Ethnic Group (Niger); Pastoralists (Niger),7,37,Western Africa,Niger,Tillaberi,Say,Torodi,Winde Boki,12.9618,1.2571,1,Whatsapp,New media,"On February 2, unknown gunmen assassinated a Fulani herder in Winde Boki.",1,1571164648,NER
6355232,562,NIR781,781,2019-02-01,2019,1,Violence against civilians,Attack,Islamic State (West Africa),,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Toumour,Bague,13.6148,13.0568,2,AFP; RFI; Urgence Diffa,New media-International,"On February 1, presumed ISWAP militants killed six civilians in the village of Bague Djarari (coded as Bague at geo precision 2).",6,1574121955,NER
6747679,562,NIR780,780,2019-01-31,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Islamic State (Greater Sahara),,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Tillaberi,Tillaberi,Ayorou,Titahoune,15.0423,1.2996,2,Studio Kalangou; Menastream,Local partner-New media,"On January 31, presumed ISGS militants detonated an IED against a Nigerien army vehicle in the area of Titahoune, four soldiers were wounded.",0,1579637358,NER
6358563,562,NIR779,779,2019-01-31,2019,1,Violence against civilians,Attack,Islamic State (West Africa),,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Gueskerou,Gueskerou,13.4868,12.8497,2,Urgence Diffa,New media,"On January 31, presumed ISWAP militants attacked the village of Kaare in the commune of Gueskerou (coded as Gueskerou at geo precision 2), two civilians were killed and one wounded.",2,1574121970,NER
6706266,562,NIR778,778,2019-01-30,2019,1,Strategic developments,Other,Protesters (Niger),Labour Group (Niger); Judges (Niger),6,,,0,60,Western Africa,Niger,Niamey,Ville de Niamey,Lamorde,Niamey,13.5200,2.1200,3,Studio Kalangou,National,"On January 30, employees of the judiciary began observing a two-day strike.",0,1578503462,NER
6355231,562,NIR777,777,2019-01-28,2019,1,Violence against civilians,Attack,Islamic State (West Africa),,2,Civilians (Niger),Refugees/IDPs (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Bosso,Bosso,13.6987,13.3095,2,AFP; RFI; Actu (Niger); Xinhua,National-International,"On January 28, presumed ISWAP militants attacked the IDP site of Filin Barka located 12km from Bosso (coded as Bosso at geo precision 2), four people were killed and others wounded, and houses, vehicles and bags with peppers torched.",4,1574121955,NER
6747760,562,NIR782,782,2019-01-28,2019,1,Battles,Armed clash,Military Forces of Niger (2011-),,1,Islamic State (Greater Sahara),,2,12,Western Africa,Niger,Tillaberi,Ouallam,Tondikiwindi,Bella Beri,15.1242,1.7712,2,Menastream,Local partner-New media,"On January 28-29, the Nigerien army carried out an operation in the area of Bella Beri, three presumed ISGS militants aboard motorbikes were killed in the process.",3,1579637358,NER
6747762,562,NIR775,775,2019-01-27,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Niger),,3,Civilians (Niger),,7,37,Western Africa,Niger,Tillaberi,Filingue,Abala,Ekrafane,15.3878,3.5722,2,Menastream,Local partner-New media,"On January 27, an armed group assaulted passengers of two vehicles and stripped them of their belongings in the area of Ekrafane.",0,1579637358,NER
5294574,562,NIR776,776,2019-01-27,2019,1,Protests,Peaceful protest,Protesters (Niger),,6,,,0,60,Western Africa,Niger,Zinder,Mirriah,Gouna,Zinder,13.6500,9.1833,1,Actu (Niger); Studio Kalangou,National,"On January 27, residents in Zinder staged a protest march demanding the release of an imprisoned civil society leader.",0,1561469222,NER
6126874,562,NIR774,774,2019-01-26,2019,1,Protests,Peaceful protest,Protesters (Niger),,6,,,0,60,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Agadez,16.9700,7.9900,1,Tadress24info,New media,"On January 26, residents in Agadez staged a sit-in in the offices of state-owned electric company Nigelec and refused to leave the perimeter in order to prevent the removal of generators at the site.",0,1571164642,NER
6747678,562,NIR772,772,2019-01-25,2019,1,Battles,Armed clash,Islamic State (Greater Sahara),,2,Police Forces of Niger (2011-),,1,12,Western Africa,Niger,Tillaberi,Tillaberi,Tillaberi,Tilakeina,14.2321,1.4504,1,Journal le Gardien; Actu (Niger); Menastream; Aniamey,Local partner-New media,"On January 25, presumed ISGS militants attacked the police station in Tilakeina, one assailant was killed and policeman wounded, civilians were also reported to have been wounded by stray bullets.",1,1579637358,NER
6358087,562,NIR773,773,2019-01-25,2019,1,Strategic developments,Disrupted weapons use,Police Forces of Niger (2011-),,1,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Niger,Diffa,Diffa,Diffa,Diffa,13.3200,12.6100,1,Toute l'actualite sur Diffa,New media,"On January 25, a group of children discovered an unexploded rocket in Diffa, security forces deployed to the site defused the projectile.",0,1574121968,NER
6355230,562,NIR770,770,2019-01-23,2019,1,Violence against civilians,Abduction/forced disappearance,Islamic State (West Africa),,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Gueskerou,N'Garoua Gana,13.3903,12.7595,1,Urgence Diffa; Jeunesse Diffa,New media,"On January 23, presumed ISWAP militants abducted an elderly man in the village of N'Garoua, the victim later managed to escape and make it to Diffa.",0,1574121955,NER
6073204,562,NIR771,771,2019-01-23,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Niger),Pastoralists (Niger),3,Civilians (Niger),,7,37,Western Africa,Niger,Diffa,Diffa,Chetimari,Loumbouram,13.2296,12.5552,1,Jeunesse Diffa,New media,"On January 23, Pastoralist militia attacked the village of Loumbouram, coded as VAC pending further details on outcome of the attack.",0,1571164565,NER
6126873,562,NIR769,769,2019-01-18,2019,1,Riots,Violent demonstration,Rioters (Niger),,5,Police Forces of Niger (2011-),,1,15,Western Africa,Niger,Zinder,Magaria,Magaria,Magaria,13.0037,8.9104,1,Tadress24info,New media,"On January 18, locals in Magaria clashed with customs officers following the death of a fuel smuggler.",0,1571164642,NER
6073185,562,NIR768,768,2019-01-15,2019,1,Riots,Mob violence,Rioters (Niger),Farmers (Niger),5,Rioters (Niger),Pastoralists (Niger),5,55,Western Africa,Niger,Diffa,Diffa,Chetimari,Chetimari,13.1822,12.4223,2,Jeunesse Diffa,New media,"On January 14-15, Pastoralist and farmer militias clashed on the river bank of Komadougou Yobe in the area of Chetimari, and unknown number of wounded, some severely.",0,1571164565,NER
6073195,562,NIR767,767,2019-01-14,2019,1,Riots,Mob violence,Rioters (Niger),Farmers (Niger),5,Rioters (Niger),Pastoralists (Niger),5,55,Western Africa,Niger,Diffa,Diffa,Chetimari,Chetimari,13.1822,12.4223,2,Jeunesse Diffa,New media,"On January 14-15, Pastoralist and farmer militias clashed on the river bank of Komadougou Yobe in the area of Chetimari, and unknown number of wounded, some severely.",0,1571164565,NER
6747677,562,NIR766,766,2019-01-12,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara),,2,Military Forces of Niger (2011-),,1,12,Western Africa,Niger,Tillaberi,Say,Torodi,Boni,12.8458,1.3235,2,Actu (Niger); Menastream,Local partner-New media,"On January 12, four Nigerien soldiers were killed and nine others wounded in two separate IED explosions that respectively struck an army pickup truck and an armored vehicle in the area of Boni near the Burkina Faso border, the IEDs were most likely planted by JNIM and/or ISGS militants.",4,1579637358,NER
6747767,562,NIR765,765,2019-01-12,2019,1,Violence against civilians,Attack,Islamic State (Greater Sahara),,2,Civilians (Niger),Government of Niger (2011-),7,27,Western Africa,Niger,Tillaberi,Tera,Tera,Ouanzerbe,14.7428,0.3628,2,Menastream,Local partner-New media,"On January 12, presumed ISGS militants attacked a vehicle of the breeding state service on vaccination mission between Ouanzerbe and Teguey (coded as Ouanzerbe at geoprecision 2), the agents were forced out of the vehicle before the militants set it ablaze.",0,1579637358,NER
6356738,562,NIR763,763,2019-01-11,2019,1,Strategic developments,Looting/property destruction,Islamic State (West Africa),,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Toumour,NGouba,13.6660,13.1889,1,Facebook,New media,"On January 11, presumed ISWAP militants made an incursion into the village of NGouba, pillaging shops and seizing supplies.",0,1574121962,NER
6131461,562,NIR761,761,2019-01-11,2019,1,Violence against civilians,Abduction/forced disappearance,Unidentified Armed Group (Niger),,3,Civilians (Niger),,7,37,Western Africa,Niger,Diffa,Diffa,Chetimari,Matawaliri,13.1228,12.3691,1,Urgence Diffa,New media,"On January 11, unknown gunmen abducted a civilian in the village of Matawaliri, south of Chetimari.",0,1571164647,NER
6747768,562,NIR762,762,2019-01-11,2019,1,Battles,Armed clash,Tin Gara Communal Militia (Niger),Islamic State (Greater Sahara),4,Tin Gara Communal Militia (Niger),,4,44,Western Africa,Niger,Tillaberi,Ouallam,Tondikiwindi,Tin Gara,14.9564,1.5003,1,Menastream,Local partner-New media,"On January 11, five people were killed and two others went missing amid intercommunal violence in Tin Gara, between a newly created self-defense group and another faction suspected of complicity with ISGS militants.",5,1579637358,NER
6747769,562,NIR760,760,2019-01-10,2019,1,Strategic developments,Change to group/activity,Islamic State (Greater Sahara),,2,,,0,20,Western Africa,Niger,Tillaberi,Banibangou,Bani Bangou,Kontantchi,15.0705,2.7998,1,Menastream,Local partner-New media,"On January 10, presumed ISGS militants made an incursion into the village of Kontantchi, searching for a local merchant and threatening family members of the concerned individual.",0,1579637358,NER
6747770,562,NIR759,759,2019-01-10,2019,1,Violence against civilians,Abduction/forced disappearance,Islamic State (Greater Sahara),,2,Civilians (Niger),,7,27,Western Africa,Niger,Tillaberi,Tillaberi,Ayorou,In-Agagay,15.1186,1.1327,2,Menastream,Local partner-New media,"On January 10, presumed ISGS militants abducted two civilians in the area of Inagagay, near In-Ates.",0,1579637358,NER
6747771,562,NIR756,756,2019-01-09,2019,1,Violence against civilians,Attack,Islamic State (Greater Sahara),,2,Civilians (Niger),,7,27,Western Africa,Niger,Tillaberi,Tillaberi,Ayorou,In-Agagay,15.1186,1.1327,2,Menastream,Local partner-New media,"On January 9, presumed ISGS militants abducted and executed five civilians in the area of Inagagay, near In-Ates.",5,1579637358,NER
6073249,562,NIR758,758,2019-01-09,2019,1,Strategic developments,Looting/property destruction,MSA: Movement for Azawad Salvation,,3,Civilians (Niger),Fulani Ethnic Group (Niger); Pastoralists (Niger),7,37,Western Africa,Niger,Tillaberi,Filingue,Abala,Ezza,15.1317,4.0732,2,Kisal,New media,"On January 9, militiamen associated with MSA rustled large amount of livestock from members of the Fulani community in the area of Ezza.",0,1571164566,NER
6073257,562,NIR757,757,2019-01-09,2019,1,Strategic developments,Looting/property destruction,MSA: Movement for Azawad Salvation,,3,Civilians (Niger),Fulani Ethnic Group (Niger); Pastoralists (Niger),7,37,Western Africa,Niger,Tillaberi,Banibangou,Bani Bangou,Bani Bangou,15.0416,2.7037,2,Kisal,New media,"On January 9, militiamen associated with MSA rustled large amount of livestock from members of the Fulani community in the areas of Sounkaya and Loukouma (coded as Bani Bangou at geoprecision 2).",0,1571164566,NER
4574537,562,NIR755,755,2019-01-07,2019,1,Strategic developments,Change to group/activity,Police Forces of Niger (2011-),,1,Unidentified Armed Group (Niger),,3,13,Western Africa,Niger,Tillaberi,Say,Torodi,Bossey Bangou,13.3451,1.2919,1,Studio Kalangou,National,"On January 7, police CT-units supported by the National Guard carried out a raid in the village of Bossey Bangou on the outskirts of Niamey in search for gunmen suspected of having infiltrated the village.",0,1552576414,NER
6747772,562,NIR753,753,2019-01-07,2019,1,Violence against civilians,Abduction/forced disappearance,Islamic State (Greater Sahara),,2,Civilians (Niger),,7,27,Western Africa,Niger,Tillaberi,Tillaberi,Anzourou,Ziban,14.5540,1.3358,1,Menastream,Local partner-New media,"On January 7, presumed ISGS militants abducted a civilian in the village of Ziban.",0,1579637358,NER
5294565,562,NIR754,754,2019-01-07,2019,2,Violence against civilians,Attack,Police Forces of Niger (2011-),,1,Civilians (Niger),,7,17,Western Africa,Niger,Maradi,Madarounfa,Mjiratawa,Maradi,13.5000,7.1017,2,Hikimainfos; Studio Kalangou,National,"On or around January 7, a customs officer shot dead a young man who transported smuggled fuel between the villages of Kontoume and Chantala (coded as Maradi at geoprecision 2).",1,1561469222,NER
6747773,562,NIR752,752,2019-01-06,2019,1,Violence against civilians,Attack,Islamic State (Greater Sahara),,2,Civilians (Niger),,7,27,Western Africa,Niger,Tillaberi,Tillaberi,Anzourou,Wala Gounto,14.5279,1.2227,1,Menastream,Local partner-New media,"On January 6, presumed ISGS militants attacked the village of Walagounto, killing one civilian.",1,1579637358,NER
6355262,562,NIR874,874,2019-01-05,2019,1,Violence against civilians,Attack,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Toumour,Bague,13.6148,13.0568,1,Toute l'actualite sur Diffa; Jeunesse Diffa; Urgence Diffa,New media,"On May 1, presumed ISWAP/Boko Haram militants killed a civilian, wounded another, and abducted two women and two children in the village of Bague.",1,1574121955,NER
6073289,562,NIR751,751,2019-01-04,2019,1,Violence against civilians,Attack,MSA: Movement for Azawad Salvation,,3,Civilians (Niger),Fulani Ethnic Group (Niger); Pastoralists (Niger),7,37,Western Africa,Niger,Tillaberi,Banibangou,Bani Bangou,Bani Bangou,15.0416,2.7037,2,Kisal,New media,"On January 4, militiamen associated with MSA killed a Fulani civilian and seized his livestock and the livestock of another individual in the area of Aguinekou-Dogague, northeast of Bani Bangou.",1,1571164566,NER
6231064,562,NIR750,750,2019-01-03,2019,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims and/or Islamic State (Greater Sahara),,2,Military Forces of Niger (2011-) National Guard,,1,12,Western Africa,Niger,Tillaberi,Say,Torodi,Boni,12.8458,1.3235,1,Xinhua; Aniamey,National-International,"On January 3, JNIM and/or ISGS militants attacked a National Guard position in Boni on the border with Burkina Faso, one soldier killed and another wounded.",1,1572403610,NER
6355229,562,NIR748,748,2019-01-01,2019,2,Battles,Armed clash,MNJTF: Multinational Joint Task Force,Military Forces of Niger (2011-),8,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,28,Western Africa,Niger,Diffa,N'Guigmi,Kabelawa,Chilawa,13.9378,13.3455,2,AP; Toute l'actualite sur Diffa; Actu (Niger); RFI; AFP; PANAPRESS,New media-National,"Between December 28 and January 1, the Nigerien contingent of MNJTF conducted combined air and ground operations along the Komadougou River and islands of Lake Chad (coded as Chilawa at geo precision 2), resulting in the killing of 287 Boko Haram militants and seizure of weapons, vehicles, and other equipment. Fatalities split between five events.",57,1574121955,NER
6073244,562,NIR749,749,2019-01-01,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Niger),,3,Civilians (Niger),,7,37,Western Africa,Niger,Tillaberi,Say,Torodi,Makalondi,12.8334,1.6861,2,Journal le Gardien,New media,"On January 1, unknown gunmen attacked two truck drivers near Makalondi, stripped them of their belongings including cash and cell phones, whipped them for passing through the area, and torched their trucks.",0,1571164566,NER
6131476,562,NIR747,747,2018-12-31,2018,1,Violence against civilians,Attack,Military Forces of Niger (2011-) Gendarmerie,,1,Civilians (Niger),Health Workers (Niger),7,17,Western Africa,Niger,Diffa,Diffa,Gueskerou,Woulouwa,13.4974,12.8167,1,Urgence Diffa,New media,"On December 31, gendarmes opened fire against a vehicle carrying a health worker and his driver in the village of Woulouwa, the health worker was severely wounded after being hit by three gunshots.",0,1571164647,NER
6355228,562,NIR742,742,2018-12-31,2018,2,Battles,Armed clash,MNJTF: Multinational Joint Task Force,Military Forces of Niger (2011-),8,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,28,Western Africa,Niger,Diffa,N'Guigmi,Kabelawa,Chilawa,13.9378,13.3455,2,RFI; AFP; AP; PANAPRESS; Actu (Niger),National-Regional,"Between December 28 and January 1, the Nigerien contingent of MNJTF conducted combined air and ground operations along the Komadougou River and islands of Lake Chad (coded as Chilawa at geo precision 2), resulting in the killing of 287 Boko Haram militants and seizure of weapons, vehicles, and other equipment. Fatalities split between five events.",57,1574121955,NER
6032418,562,NIR745,745,2018-12-31,2018,1,Riots,Mob violence,Rioters (Niger),Buduma Ethnic Group (Niger),5,Rioters (Niger),Fulani Ethnic Group (Niger); Pastoralists (Niger),5,55,Western Africa,Niger,Diffa,N'Guigmi,Kabelawa,Kabelawa,13.9768,12.9785,1,Urgence Diffa; Facebook,New media,"On December 31, around fifteen people were wounded amid intercommunal violence between Buduma and Fulani at the refugee camp in Kabelawa.",0,1571164381,NER
6747778,562,NIR746,746,2018-12-31,2018,1,Strategic developments,Change to group/activity,Islamic State (Greater Sahara),,2,,,0,20,Western Africa,Niger,Tillaberi,Ouallam,Tondikiwindi,Tin Gara,14.9564,1.5003,1,Menastream,Local partner-New media,"On December 31, ISGS militants made an incursion into the village of Tin-Gara, searching for individuals providing FDS with militant positions. Note that two militants were killed two weeks ago not far from Tin-Gara.",0,1579637358,NER
6356918,562,NIR743,743,2018-12-31,2018,1,Violence against civilians,Attack,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Chetimari,Dabougoun Kayawa,13.2140,12.5267,1,Jeunesse Diffa,New media,"On December 31, presumed BH militants attacked the village of Dabougoun, causing the population to flee.",0,1574121962,NER
6356919,562,NIR744,744,2018-12-31,2018,1,Violence against civilians,Attack,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Chetimari,Damaram,13.5062,12.0341,1,Jeunesse Diffa,New media,"On December 31, presumed BH militants attacked the village of Damaram and extorted a wealthy man.",0,1574121962,NER
6355227,562,NIR740,740,2018-12-30,2018,2,Battles,Armed clash,MNJTF: Multinational Joint Task Force,Military Forces of Niger (2011-),8,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,28,Western Africa,Niger,Diffa,N'Guigmi,Kabelawa,Chilawa,13.9378,13.3455,2,AP; Actu (Niger); PANAPRESS; AFP; RFI,National-Regional,"Between December 28 and January 1, the Nigerien contingent of MNJTF conducted combined air and ground operations along the Komadougou River and islands of Lake Chad (coded as Chilawa at geo precision 2), resulting in the killing of 287 Boko Haram militants and seizure of weapons, vehicles, and other equipment. Fatalities split between five events.",57,1574121955,NER
6747779,562,NIR741,741,2018-12-30,2018,1,Violence against civilians,Attack,Islamic State (Greater Sahara),,2,Civilians (Niger),,7,27,Western Africa,Niger,Tillaberi,Filingue,Abala,Ezza,15.1317,4.0732,2,Menastream,Local partner-New media,"On December 30, ISGs militants attacked a vehicle carrying marketgoers 35km east of Ekrafane (coded at approximate location as Ekrafane 35km E, geoprecision 2), the passengers were assaulted and stripped of a significant amount of cash.",0,1579637358,NER
6355226,562,NIR739,739,2018-12-29,2018,2,Battles,Armed clash,MNJTF: Multinational Joint Task Force,Military Forces of Niger (2011-),8,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,28,Western Africa,Niger,Diffa,N'Guigmi,Kabelawa,Chilawa,13.9378,13.3455,2,AP; AFP; Actu (Niger); PANAPRESS; RFI,National-Regional,"Between December 28 and January 1, the Nigerien contingent of MNJTF conducted combined air and ground operations along the Komadougou River and islands of Lake Chad (coded as Chilawa at geo precision 2), resulting in the killing of 287 Boko Haram militants and seizure of weapons, vehicles, and other equipment. Fatalities split between five events.",57,1574121955,NER
6355225,562,NIR738,738,2018-12-28,2018,2,Battles,Armed clash,MNJTF: Multinational Joint Task Force,Military Forces of Niger (2011-),8,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,28,Western Africa,Niger,Diffa,N'Guigmi,Kabelawa,Chilawa,13.9378,13.3455,2,AP; Toute l'actualite sur Diffa; PANAPRESS; AFP; Actu (Niger); RFI,New media-National,"Between December 28 and January 1, the Nigerien contingent of MNJTF conducted combined air and ground operations along the Komadougou River and islands of Lake Chad (coded as Chilawa at geo precision 2), resulting in the killing of 287 Boko Haram militants and seizure of weapons, vehicles, and other equipment. Fatalities split between five events.",59,1574121955,NER
6356936,562,NIR737,737,2018-12-28,2018,1,Explosions/Remote violence,Air/drone strike,Military Forces of Niger (2011-),,1,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,12,Western Africa,Niger,Diffa,N'Guigmi,Kabelawa,Chilawa,13.9378,13.3455,2,Jeunesse Diffa,New media,"On December 28, the Nigerien air force reportedly carried out airstrikes targeting BH militants near Chilawa, no casualties reported.",0,1574121962,NER
7019357,562,NIR736,736,2018-12-27,2018,1,Battles,Armed clash,Military Forces of France (2017-),Military Forces of Niger (2011-),8,Islamic State (Greater Sahara),,2,28,Western Africa,Niger,Tillaberi,Ouallam,Tondikiwindi,Tongo Tongo,15.0522,1.8318,2,Actu (Niger); Jeune Afrique; AFP; Aniamey,National-Regional,"On December 27, French and Nigerien forces carried out a joint combined air-ground operation near Tongo Tongo and killed 15 presumed ISGS militants and seized 26 weapons, and ammunition.",15,1585692256,NER
6747781,562,NIR735,735,2018-12-27,2018,1,Strategic developments,Other,Islamic State (Greater Sahara),,2,Civilians (Niger),,7,27,Western Africa,Niger,Tillaberi,Banibangou,Bani Bangou,Mazigen Koara,15.0905,2.6195,1,Menastream,Local partner-New media,"On December 27, presumed ISGS militants threatened a religious leader in the village of Mazigen Koara accusing him of complicity and also gave him an ultimatum to leave the village within 72 hours or they would return to kill him.",0,1579637358,NER
5901961,562,NIR734,734,2018-12-27,2018,1,Violence against civilians,Attack,Military Forces of Niger (2011-),,1,Civilians (Niger),Women (Niger),7,17,Western Africa,Niger,Tillaberi,Tera,Tera,Bankilare,14.5792,0.7222,1,Studio Kalangou; Hikimainfos,National,"On December 27, two women were gunshot wounded likely mistakenly while passing near the military camp in Bankilare.",0,1567462431,NER
6358548,562,NIR733,733,2018-12-26,2018,1,Strategic developments,Looting/property destruction,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),Labour Group (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Toumour,Toumour,13.6669,13.1198,2,Urgence Diffa,New media,"On December 26, BH militants made an incursion into the commune of Toumour and looted a dozen shops.",0,1574121970,NER
6747783,562,NIR732,732,2018-12-26,2018,1,Violence against civilians,Attack,Islamic State (Greater Sahara),,2,Civilians (Niger),Tuareg Ethnic Group (Niger),7,27,Western Africa,Niger,Tahoua,Tillia,Tillia,Tankademi,15.7500,3.9000,2,Menastream,Local partner-New media,"On December 26, presumed ISGS militants attacked a Tuareg camp 15km northwest of Agando (coded at approximate location 15km NW, geoprecision 2), five villagers were wounded including one severely.",0,1579637358,NER
6706239,562,NIR731,731,2018-12-25,2018,1,Violence against civilians,Attack,Unidentified Armed Group (Niger),,3,Civilians (Niger),Labour Group (Niger),7,37,Western Africa,Niger,Niamey,Ville de Niamey,Lamorde,Niamey,13.5200,2.1200,1,Hikimainfos,National,"On December 25, unknown gunmen assassinated a well-known trader in Niamey.",1,1578503462,NER
6747785,562,NIR730,730,2018-12-24,2018,1,Battles,Armed clash,Dawsahak Ethnic Militia (Niger),,4,Fulani Ethnic Militia (Niger),,4,44,Western Africa,Niger,Tahoua,Tillia,Tillia,Tankademi,15.7500,3.9000,1,Menastream,Local partner-New media,"On December 24, nine people were killed and others wounded amidst intercommunal violence between Dawsahak and Fulani in the village of Tankademi.",9,1579637358,NER
6358559,562,NIR729,729,2018-12-21,2018,1,Strategic developments,Looting/property destruction,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),Labour Group (Niger),7,27,Western Africa,Niger,Diffa,Diffa,Gueskerou,Gueskerou,13.4868,12.8497,1,Urgence Diffa,New media,"On December 21, BH militants pillaged shops in the village of Gueskerou.",0,1574121970,NER
6355224,562,NIR728,728,2018-12-20,2018,1,Violence against civilians,Attack,Islamic State (West Africa) and/or Boko Haram - Jamatu Ahli is-Sunnah lid-Dawatai wal-Jihad,,2,Civilians (Niger),,7,27,Western Africa,Niger,Diffa,Diffa,Bosso,Boulaye,13.5100,12.9278,2,Urgence Diffa; Actu (Niger),New media-National,"On December 20, BH militants made an incursion into the village of N'Gayami and killed three villagers by slitting their throats.",3,1574121955,NER
4579563,562,NIR727,727,2018-12-20,2018,1,Violence against civilians,Attack,Police Forces of Niger (2011-),,1,Civilians (Niger),,7,17,Western Africa,Niger,Agadez,Tchirozerine,ZR Tchirozerine,Aderbissinat,15.6300,7.8900,1,Air Info,Subnational,"On December 20, customs officer opened fire against a vehicle they viewed as suspicious wounding a young man by gunshots.",0,1552576420,NER
6231063,562,NIR726,726,2018-12-19,2018,1,Battles,Armed clash,MSA: Movement for Azawad Salvation,,3,Islamic State (Greater Sahara),,2,23,Western Africa,Niger,Tillaberi,Filingue,Abala,Ezza,15.1317,4.0732,2,Kibaru; MSA Azawad,New media-Regional,"On December 19, in the wake of an attack against a Bellah camp in Abougoulou, MSA forces dispatched from Anderamboukane and Harodi launched a pursuit of the assailants believed to be ISGS militants with clashes ensuing in the area of Azolagh (coded as Tabikimagaria at geoprecision 2) , three MSA militiamen were killed and two others wounded, MSA said it killed ten militants.",13,1572403610,NER
6131479,562,NIR725,725,2018-12-18,2018,1,Battles,Armed clash,Unidentified Communal Militia (Niger),Farmers (Niger),4,Unidentified Communal Militia (Niger),Pastoralists (Niger),4,44,Western Africa,Niger,Diffa,Maine Soroa,Maine Soroa,Kanama,13.0978,12.1028,2,Urgence Diffa,New media,"On December 18, four people were wounded amid clashes between pastoralist and farmer militias in Tam.",0,1571164647,NER
